bug_id,app_name,module,bug_type,severity,priority,device_type,browser,os,screenshot_available,steps_to_reproduce,expected_behavior,actual_behavior,time_to_detect_sec,time_to_fix_sec,user_impact_score,reported_by,tags,resolved,Cluster
23711,Taskmanager,Checkout,Text Overflow,Medium,P3,Tablet,Chrome,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Text Overflow,56,931,4,User,Accessibility;Performance;Crash,False,5
11083,Financetracker,Dashboard,Accessibility,High,P2,Tablet,Edge,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,16,866,5,Qa,Mobile;Animation,True,0
41422,Noteapp,Navbar,Accessibility,Medium,P1,Mobile,Firefox,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,13,277,10,Developer,Accessibility;UX,False,4
43699,Socialbuzz,Footer,Performance,Medium,P3,Tablet,Edge,Ios,False,Perform action related to Footer,Footer works correctly,Footer has issue: Performance,53,785,1,User,Performance;Layout,False,5
1682,Shopease,Login Form,Crash,High,P3,Tablet,Chrome,Ios,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Crash,59,595,10,Qa,Link;Accessibility,True,1
30711,Financetracker,Dashboard,Crash,Medium,P2,Desktop,Safari,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Crash,56,828,4,Qa,Layout,True,5
30706,Noteapp,Search,Accessibility,Low,P3,Mobile,Edge,Android,True,Perform action related to Search,Search works correctly,Search has issue: Accessibility,14,551,1,Developer,Performance;UX,True,0
9465,Financetracker,Editor,Responsiveness,Medium,P2,Tablet,Safari,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Responsiveness,30,460,9,Qa,Layout;Accessibility;Color,False,3
349,Noteapp,Search,Performance,Low,P3,Mobile,Chrome,Ios,True,Perform action related to Search,Search works correctly,Search has issue: Performance,56,395,2,Qa,Color,False,2
27190,Taskmanager,Search,Animation,Low,P3,Tablet,Edge,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,16,881,2,Qa,Color,False,0
981,Shopease,Toolbar,Broken Link,Medium,P3,Tablet,Edge,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Broken Link,18,495,1,User,Layout;Crash;Color,False,0
613,Taskmanager,Footer,Text Overflow,Medium,P2,Desktop,Firefox,Windows,False,Perform action related to Footer,Footer works correctly,Footer has issue: Text Overflow,37,94,6,User,Performance;Color,False,3
38674,Shopease,Toolbar,Color Mismatch,Medium,P1,Desktop,Edge,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,43,465,7,Qa,UX;Performance,False,3
11995,Shopease,Toolbar,Animation,Low,P1,Desktop,Firefox,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Animation Bug,11,887,9,User,Link;Accessibility;Color,True,1
9114,Taskmanager,Footer,Animation,High,P2,Desktop,Chrome,Ios,False,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,50,706,8,User,Layout;Mobile,True,1
3497,Shopease,Navbar,Text Overflow,High,P3,Desktop,Chrome,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Text Overflow,60,816,9,User,Link;Animation,True,1
9879,Noteapp,Checkout,Color Mismatch,Low,P3,Mobile,Chrome,Windows,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Color Mismatch,18,908,9,Qa,Mobile;Animation;Performance,False,1
524,Noteapp,Search,Broken Link,High,P1,Mobile,Chrome,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Broken Link,30,63,6,Developer,Link,True,3
45525,Socialbuzz,Checkout,Color Mismatch,Low,P2,Tablet,Edge,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Color Mismatch,54,378,5,Developer,Layout,True,2
47847,Shopease,Toolbar,Layout,Medium,P2,Desktop,Chrome,Ios,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Layout,15,946,3,User,UX;Mobile,True,0
27657,Socialbuzz,Checkout,Text Overflow,Medium,P3,Tablet,Firefox,Macos,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Text Overflow,16,532,9,Developer,Mobile;Performance,False,4
20921,Noteapp,Search,Layout,Low,P2,Mobile,Safari,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Layout,39,285,1,User,Animation,False,2
37567,Noteapp,Search,Performance,High,P2,Mobile,Edge,Android,False,Perform action related to Search,Search works correctly,Search has issue: Performance,17,764,5,Qa,Layout;UX,False,0
2016,Shopease,Editor,Performance,High,P1,Mobile,Safari,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Performance,35,143,2,Qa,Layout;Accessibility,False,2
27729,Noteapp,Login Form,Layout,High,P1,Desktop,Chrome,Macos,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Layout,29,816,10,Developer,Color;Link,True,1
29275,Socialbuzz,Sidebar,Text Overflow,High,P1,Tablet,Firefox,Ios,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Text Overflow,40,272,4,Developer,Mobile;Performance;Link,False,2
16512,Financetracker,Login Form,Animation,Critical,P1,Mobile,Edge,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,37,460,4,Qa,Mobile,False,2
17673,Taskmanager,Sidebar,Color Mismatch,Critical,P1,Mobile,Edge,Android,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,6,998,1,Qa,Layout;Mobile;Accessibility,True,0
2806,Shopease,Footer,Broken Link,Medium,P3,Mobile,Edge,Windows,False,Perform action related to Footer,Footer works correctly,Footer has issue: Broken Link,58,90,10,User,Layout;Animation,True,3
27386,Noteapp,Search,Color Mismatch,Low,P1,Mobile,Firefox,Windows,True,Perform action related to Search,Search works correctly,Search has issue: Color Mismatch,43,72,7,Qa,Link,False,3
3327,Shopease,Search,Layout,Medium,P2,Tablet,Chrome,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Layout,22,883,2,Qa,Color,False,0
48349,Noteapp,Search,Text Overflow,High,P1,Tablet,Edge,Android,True,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,34,226,4,Qa,UX;Link;Mobile,False,2
10531,Financetracker,Checkout,Text Overflow,High,P3,Tablet,Safari,Windows,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Text Overflow,39,998,5,Developer,Performance,True,5
34986,Shopease,Editor,Crash,Low,P2,Tablet,Safari,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Crash,6,174,8,User,Animation;Performance,True,4
31497,Financetracker,Login Form,Performance,Low,P3,Mobile,Chrome,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Performance,54,334,6,Developer,Link;Color;Mobile,True,2
37893,Shopease,Navbar,Crash,Medium,P1,Mobile,Edge,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Crash,26,381,10,Developer,Animation;UX,False,4
35341,Financetracker,Toolbar,Layout,Medium,P1,Desktop,Firefox,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Layout,8,336,5,Qa,Animation;UX,False,4
30381,Financetracker,Navbar,Crash,Critical,P3,Desktop,Firefox,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Crash,17,834,4,Developer,Animation,False,0
13282,Shopease,Checkout,Layout,High,P2,Tablet,Safari,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Layout,50,227,1,User,Animation;Performance;Mobile,True,2
36096,Shopease,Navbar,Text Overflow,High,P1,Mobile,Safari,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Text Overflow,11,324,2,Developer,Animation;Performance,True,0
21857,Socialbuzz,Navbar,Animation,High,P1,Desktop,Safari,Ios,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Animation Bug,44,776,4,User,Link,False,5
5218,Taskmanager,Toolbar,Crash,High,P3,Desktop,Firefox,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Crash,47,257,4,User,Animation;UX,True,2
34511,Noteapp,Editor,Crash,High,P1,Tablet,Chrome,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Crash,48,271,2,Developer,Layout;Color;Crash,True,2
31407,Taskmanager,Search,Color Mismatch,Medium,P3,Mobile,Firefox,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Color Mismatch,46,484,3,User,Accessibility;Animation;Performance,True,2
22394,Socialbuzz,Search,Crash,Critical,P3,Mobile,Edge,Ios,True,Perform action related to Search,Search works correctly,Search has issue: Crash,48,150,7,Developer,Mobile;Performance;Animation,True,3
34561,Socialbuzz,Login Form,Text Overflow,Medium,P1,Tablet,Edge,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Text Overflow,41,828,8,Qa,Link,False,1
15960,Financetracker,Dashboard,Animation,Low,P1,Desktop,Edge,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Animation Bug,22,980,9,Qa,Animation;Link,False,1
44890,Noteapp,Editor,Text Overflow,High,P1,Tablet,Chrome,Ios,False,Perform action related to Editor,Editor works correctly,Editor has issue: Text Overflow,29,916,6,User,UX;Mobile,False,0
4443,Socialbuzz,Search,Animation,High,P2,Desktop,Safari,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,38,611,10,Developer,Accessibility,True,1
18601,Taskmanager,Search,Accessibility,Low,P2,Tablet,Safari,Android,True,Perform action related to Search,Search works correctly,Search has issue: Accessibility,16,365,10,User,Color;Mobile;UX,True,4
31885,Socialbuzz,Sidebar,Responsiveness,High,P3,Tablet,Firefox,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Responsiveness,33,788,4,User,Accessibility,True,0
20356,Taskmanager,Login Form,Layout,Low,P3,Mobile,Chrome,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Layout,29,227,5,Developer,Crash,False,3
32756,Taskmanager,Login Form,Animation,High,P3,Mobile,Firefox,Macos,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,15,224,4,User,Mobile;Layout,True,4
29206,Socialbuzz,Search,Text Overflow,Medium,P2,Mobile,Firefox,Windows,True,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,42,751,1,Developer,Color;Animation,True,5
93,Shopease,Login Form,Responsiveness,Medium,P1,Tablet,Safari,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Responsiveness,24,581,8,Developer,UX;Crash,True,1
35683,Taskmanager,Login Form,Animation,Medium,P3,Mobile,Firefox,Ios,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,42,94,10,Qa,UX;Animation,False,3
40710,Socialbuzz,Dashboard,Crash,Medium,P3,Mobile,Chrome,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Crash,35,773,9,User,UX;Layout;Color,False,1
29875,Financetracker,Search,Animation,Low,P2,Desktop,Safari,Windows,True,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,10,371,2,Qa,Layout,False,0
29151,Taskmanager,Dashboard,Broken Link,Medium,P2,Tablet,Chrome,Android,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,41,729,2,Developer,Layout;Crash,False,0
27765,Noteapp,Search,Crash,Medium,P2,Tablet,Edge,Ios,True,Perform action related to Search,Search works correctly,Search has issue: Crash,42,136,3,Qa,Animation;Link;Mobile,False,2
2383,Noteapp,Login Form,Layout,Medium,P2,Tablet,Firefox,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Layout,11,578,7,User,UX,True,4
6492,Noteapp,Dashboard,Accessibility,High,P2,Mobile,Edge,Ios,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,11,908,9,User,Color;Mobile,True,1
11183,Noteapp,Dashboard,Performance,Medium,P2,Tablet,Edge,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Performance,6,651,6,Developer,Layout;Link,True,4
45227,Shopease,Toolbar,Layout,Medium,P2,Mobile,Firefox,Android,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Layout,43,87,1,Qa,Color;Performance,False,2
3612,Financetracker,Footer,Layout,Low,P1,Tablet,Firefox,Macos,False,Perform action related to Footer,Footer works correctly,Footer has issue: Layout,24,193,8,User,Animation;Accessibility,True,3
4997,Financetracker,Editor,Layout,Medium,P3,Mobile,Firefox,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Layout,27,876,9,Qa,Link;UX,False,1
16510,Noteapp,Dashboard,Layout,High,P2,Tablet,Edge,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Layout,37,604,10,User,UX;Accessibility,False,1
3628,Taskmanager,Toolbar,Text Overflow,High,P1,Tablet,Chrome,Ios,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,57,87,5,User,Mobile;Performance;Layout,True,2
14078,Noteapp,Toolbar,Accessibility,Critical,P3,Mobile,Firefox,Android,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Accessibility,6,588,7,Qa,Accessibility,True,4
13530,Shopease,Dashboard,Performance,High,P2,Mobile,Edge,Android,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Performance,30,131,10,Qa,UX,False,3
9774,Socialbuzz,Footer,Broken Link,Medium,P2,Tablet,Edge,Macos,True,Perform action related to Footer,Footer works correctly,Footer has issue: Broken Link,51,170,5,Qa,Performance,False,2
27766,Taskmanager,Toolbar,Responsiveness,Low,P1,Desktop,Firefox,Ios,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Responsiveness,55,377,10,User,Layout;Mobile,True,3
25742,Financetracker,Footer,Text Overflow,Medium,P3,Desktop,Safari,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Text Overflow,29,354,1,Developer,Performance;Link,True,0
6527,Noteapp,Login Form,Broken Link,Low,P3,Mobile,Chrome,Android,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Broken Link,38,488,9,Qa,Accessibility;Crash,False,3
47969,Shopease,Footer,Color Mismatch,Low,P3,Mobile,Chrome,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Color Mismatch,31,466,10,Qa,Color;Animation;Crash,True,4
19162,Financetracker,Editor,Color Mismatch,Medium,P2,Mobile,Safari,Windows,True,Perform action related to Editor,Editor works correctly,Editor has issue: Color Mismatch,48,826,1,Developer,Crash;Animation;Color,True,5
39124,Financetracker,Sidebar,Color Mismatch,Medium,P3,Tablet,Firefox,Ios,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,32,121,9,Qa,Color,True,3
14414,Noteapp,Toolbar,Animation,High,P1,Desktop,Safari,Ios,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Animation Bug,34,998,9,User,Mobile;Crash;UX,True,1
34700,Noteapp,Sidebar,Accessibility,Low,P2,Mobile,Chrome,Android,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Accessibility,41,558,10,Developer,Crash,False,3
41025,Shopease,Login Form,Broken Link,High,P3,Desktop,Edge,Windows,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Broken Link,44,645,9,Developer,Performance;Link;Color,True,1
39485,Socialbuzz,Toolbar,Color Mismatch,High,P1,Tablet,Chrome,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,7,533,9,Developer,Link,False,4
18878,Taskmanager,Navbar,Color Mismatch,Low,P3,Desktop,Firefox,Ios,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Color Mismatch,53,920,10,Developer,UX;Link,False,1
46738,Noteapp,Checkout,Crash,Critical,P1,Mobile,Firefox,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Crash,16,326,2,Developer,Mobile;Crash,True,0
43059,Shopease,Sidebar,Color Mismatch,Medium,P1,Tablet,Edge,Ios,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,32,553,4,Qa,Accessibility;Crash,True,0
11413,Shopease,Navbar,Color Mismatch,Critical,P1,Desktop,Chrome,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Color Mismatch,59,115,10,Developer,Performance,False,3
14973,Socialbuzz,Search,Text Overflow,Medium,P2,Tablet,Edge,Android,False,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,29,476,2,User,Color,False,0
6234,Shopease,Editor,Responsiveness,Medium,P2,Mobile,Chrome,Ios,False,Perform action related to Editor,Editor works correctly,Editor has issue: Responsiveness,59,180,3,Developer,Color;Layout;Mobile,False,2
43348,Noteapp,Sidebar,Color Mismatch,Low,P1,Desktop,Safari,Macos,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,60,717,7,User,Link,False,1
12790,Noteapp,Login Form,Animation,Low,P2,Mobile,Edge,Ios,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,35,824,8,Qa,Animation;Performance,False,1
14084,Shopease,Dashboard,Responsiveness,Medium,P1,Tablet,Safari,Android,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Responsiveness,6,256,1,Developer,Crash;Color,True,0
23101,Noteapp,Sidebar,Crash,Low,P2,Tablet,Edge,Android,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Crash,38,735,6,User,Crash;Color,False,0
35062,Noteapp,Navbar,Accessibility,Critical,P2,Mobile,Chrome,Windows,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,13,799,5,User,UX;Animation;Layout,True,0
26203,Noteapp,Sidebar,Broken Link,High,P2,Mobile,Safari,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Broken Link,38,712,2,User,Layout;Crash,False,0
172,Socialbuzz,Login Form,Broken Link,Critical,P2,Mobile,Chrome,Ios,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Broken Link,25,578,3,Developer,Accessibility;UX,False,0
8103,Shopease,Toolbar,Responsiveness,Critical,P2,Mobile,Firefox,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Responsiveness,5,926,6,User,UX;Performance,False,0
19142,Socialbuzz,Dashboard,Broken Link,Medium,P3,Mobile,Firefox,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,31,234,1,Qa,UX,False,2
47669,Shopease,Login Form,Crash,Medium,P1,Desktop,Firefox,Ios,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Crash,14,672,4,User,Accessibility,False,0
39626,Noteapp,Search,Text Overflow,Medium,P2,Mobile,Firefox,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,50,281,6,Developer,Mobile,True,2
2511,Socialbuzz,Checkout,Layout,Critical,P3,Desktop,Edge,Ios,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Layout,50,244,8,Developer,Performance,True,2
44323,Noteapp,Editor,Animation,Medium,P3,Desktop,Firefox,Ios,True,Perform action related to Editor,Editor works correctly,Editor has issue: Animation Bug,51,111,3,Qa,UX,False,2
19286,Shopease,Toolbar,Animation,High,P1,Desktop,Edge,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Animation Bug,9,752,5,Developer,Link;Color,True,0
15372,Taskmanager,Toolbar,Broken Link,High,P1,Desktop,Chrome,Macos,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Broken Link,6,460,2,User,Animation,False,0
40128,Taskmanager,Checkout,Crash,High,P1,Mobile,Chrome,Windows,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Crash,56,978,5,Developer,Performance;Link,False,5
12064,Noteapp,Footer,Text Overflow,High,P3,Mobile,Safari,Windows,False,Perform action related to Footer,Footer works correctly,Footer has issue: Text Overflow,10,117,5,User,Performance,True,4
36410,Taskmanager,Editor,Layout,Low,P1,Tablet,Firefox,Android,True,Perform action related to Editor,Editor works correctly,Editor has issue: Layout,58,917,7,User,Accessibility;UX;Mobile,True,1
42693,Financetracker,Sidebar,Text Overflow,Medium,P1,Tablet,Safari,Macos,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Text Overflow,32,394,1,Developer,Color;Animation;UX,True,0
80,Financetracker,Navbar,Layout,Medium,P2,Desktop,Edge,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Layout,9,716,3,Developer,Link,False,0
27477,Financetracker,Login Form,Layout,Low,P2,Desktop,Chrome,Windows,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Layout,26,992,9,User,Mobile;Animation;Performance,False,1
17634,Socialbuzz,Editor,Crash,High,P2,Tablet,Edge,Macos,True,Perform action related to Editor,Editor works correctly,Editor has issue: Crash,14,685,2,Qa,Layout,True,0
9758,Financetracker,Footer,Animation,Medium,P1,Tablet,Chrome,Macos,True,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,36,626,5,User,Performance,True,0
13412,Noteapp,Editor,Animation,High,P2,Desktop,Safari,Ios,False,Perform action related to Editor,Editor works correctly,Editor has issue: Animation Bug,45,805,1,Qa,Accessibility,True,5
8858,Financetracker,Navbar,Animation,Medium,P2,Mobile,Firefox,Ios,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Animation Bug,32,805,8,Developer,Accessibility,False,1
13179,Taskmanager,Navbar,Broken Link,Medium,P3,Desktop,Safari,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Broken Link,54,602,5,User,Layout;Crash;Color,False,2
41513,Socialbuzz,Checkout,Broken Link,Medium,P2,Desktop,Safari,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Broken Link,26,392,1,Qa,Layout;Animation;Performance,False,0
30140,Socialbuzz,Login Form,Text Overflow,Medium,P3,Tablet,Chrome,Macos,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Text Overflow,47,846,3,Qa,Link,True,5
12504,Financetracker,Checkout,Color Mismatch,Low,P3,Desktop,Firefox,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Color Mismatch,35,307,10,Developer,Link;Color,False,4
36487,Noteapp,Toolbar,Performance,Low,P3,Desktop,Edge,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Performance,17,281,1,User,Performance,False,0
9581,Noteapp,Search,Color Mismatch,High,P2,Mobile,Firefox,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Color Mismatch,60,209,8,Qa,Layout;Animation,False,3
25445,Financetracker,Footer,Animation,High,P2,Tablet,Firefox,Windows,False,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,28,208,8,User,Accessibility;Crash,False,3
24121,Financetracker,Editor,Accessibility,High,P1,Tablet,Chrome,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Accessibility,60,212,1,Developer,Crash;UX;Link,False,2
24405,Socialbuzz,Navbar,Performance,Medium,P2,Mobile,Safari,Windows,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,13,753,7,User,UX;Color;Animation,True,4
21438,Taskmanager,Editor,Text Overflow,Medium,P1,Mobile,Firefox,Ios,False,Perform action related to Editor,Editor works correctly,Editor has issue: Text Overflow,40,724,5,Qa,Mobile,True,0
4258,Socialbuzz,Footer,Crash,High,P2,Mobile,Safari,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,20,416,10,Developer,Performance;UX,False,4
16227,Taskmanager,Footer,Crash,Medium,P2,Desktop,Edge,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,44,662,9,User,Crash,False,1
19579,Socialbuzz,Search,Performance,High,P3,Mobile,Firefox,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Performance,45,437,1,Developer,Link;Mobile,True,0
42043,Socialbuzz,Login Form,Performance,Low,P1,Mobile,Firefox,Android,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Performance,41,312,9,User,Layout,False,3
22430,Financetracker,Navbar,Accessibility,Low,P3,Mobile,Chrome,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,26,182,8,User,Accessibility;Crash,True,3
22754,Socialbuzz,Dashboard,Animation,High,P3,Mobile,Safari,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Animation Bug,41,170,2,Developer,Crash;Color,True,2
25337,Socialbuzz,Login Form,Broken Link,Critical,P3,Mobile,Edge,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Broken Link,19,633,1,Qa,Crash;Accessibility,True,0
1938,Noteapp,Sidebar,Responsiveness,Medium,P1,Desktop,Edge,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Responsiveness,56,982,3,Developer,Crash;Color;Animation,True,5
48115,Socialbuzz,Footer,Broken Link,Low,P3,Mobile,Edge,Macos,False,Perform action related to Footer,Footer works correctly,Footer has issue: Broken Link,29,116,6,Qa,Accessibility,False,3
41093,Shopease,Login Form,Crash,Medium,P1,Mobile,Firefox,Windows,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Crash,27,912,10,Qa,Link,True,1
33361,Socialbuzz,Checkout,Responsiveness,Medium,P2,Mobile,Edge,Android,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Responsiveness,45,512,6,Qa,Color;UX,True,2
6853,Socialbuzz,Search,Performance,Medium,P3,Mobile,Edge,Windows,True,Perform action related to Search,Search works correctly,Search has issue: Performance,39,573,8,Developer,Performance;Animation,False,3
21956,Financetracker,Checkout,Performance,Medium,P1,Desktop,Firefox,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Performance,56,75,3,User,Color;Link;Animation,True,2
45504,Financetracker,Dashboard,Responsiveness,High,P1,Tablet,Safari,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Responsiveness,45,822,7,User,Performance,True,1
8113,Financetracker,Sidebar,Broken Link,Medium,P3,Mobile,Edge,Android,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Broken Link,53,952,8,Qa,Layout;Crash,True,1
37325,Taskmanager,Login Form,Layout,High,P3,Mobile,Firefox,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Layout,19,728,1,Qa,Layout;Link,False,0
49175,Shopease,Dashboard,Broken Link,Medium,P3,Desktop,Safari,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,12,478,6,Qa,Performance,True,4
118,Socialbuzz,Editor,Text Overflow,Medium,P2,Tablet,Edge,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Text Overflow,20,218,7,Qa,UX,False,4
39560,Noteapp,Footer,Broken Link,Low,P3,Desktop,Edge,Android,False,Perform action related to Footer,Footer works correctly,Footer has issue: Broken Link,20,817,10,User,Color;Link;Performance,True,1
23899,Financetracker,Toolbar,Color Mismatch,High,P2,Mobile,Edge,Android,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,60,923,2,Qa,Crash;UX,False,5
20821,Socialbuzz,Search,Responsiveness,High,P3,Desktop,Chrome,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Responsiveness,18,573,8,User,Performance;Accessibility;Layout,True,4
47263,Noteapp,Toolbar,Responsiveness,Critical,P3,Desktop,Firefox,Android,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Responsiveness,44,312,9,User,Link,False,3
12475,Taskmanager,Login Form,Animation,Medium,P1,Tablet,Safari,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,29,912,4,Qa,Accessibility;Color,True,0
33608,Taskmanager,Toolbar,Color Mismatch,Medium,P2,Desktop,Edge,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,9,290,3,Qa,Link,False,0
