app_name,module,bug_type,severity,priority,device_type,browser,os,screenshot_available,steps_to_reproduce,expected_behavior,actual_behavior,time_to_detect_sec,time_to_fix_sec,user_impact_score,reported_by,tags,resolved,Cluster
Financetracker,Login Form,Color Mismatch,Low,P2,Mobile,Firefox,Macos,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Color Mismatch,25,699,6,User,Performance;Animation,True,2
Financetracker,Search,Layout,Medium,P2,Tablet,Chrome,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Layout,9,561,7,Qa,Accessibility;Link;Color,True,4
Taskmanager,Editor,Broken Link,High,P1,Desktop,Safari,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Broken Link,47,550,2,Developer,Crash;Mobile,True,0
Taskmanager,Search,Layout,High,P3,Desktop,Edge,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Layout,33,817,4,Developer,Color;Crash,True,3
Socialbuzz,Editor,Broken Link,Medium,P2,Tablet,Firefox,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Broken Link,36,549,7,Developer,Animation;Link,False,4
Financetracker,Login Form,Responsiveness,Low,P2,Tablet,Firefox,Macos,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Responsiveness,12,99,2,Qa,Mobile;Layout;Color,True,5
Shopease,Footer,Crash,Low,P2,Desktop,Firefox,Android,False,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,12,428,10,Qa,UX,True,4
Socialbuzz,Search,Color Mismatch,Medium,P1,Mobile,Firefox,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Color Mismatch,22,496,1,Qa,Animation;Mobile;Color,False,5
Financetracker,Footer,Broken Link,Medium,P1,Mobile,Firefox,Windows,False,Perform action related to Footer,Footer works correctly,Footer has issue: Broken Link,23,380,9,User,UX,False,4
Noteapp,Navbar,Performance,Medium,P2,Desktop,Edge,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,53,862,5,Qa,Color;Layout,True,1
Taskmanager,Sidebar,Color Mismatch,Low,P2,Desktop,Chrome,Ios,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,37,804,9,User,Accessibility,True,2
Shopease,Dashboard,Color Mismatch,Medium,P1,Mobile,Chrome,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Color Mismatch,12,953,3,Developer,Layout;Performance;Color,False,3
Noteapp,Navbar,Accessibility,Low,P1,Tablet,Chrome,Windows,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,40,799,8,Developer,Accessibility,False,1
Financetracker,Navbar,Layout,Low,P1,Mobile,Firefox,Ios,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Layout,34,266,9,Qa,Performance;Mobile,True,4
Shopease,Search,Accessibility,Low,P3,Tablet,Safari,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Accessibility,26,657,2,Developer,Link;Accessibility;UX,False,3
Taskmanager,Dashboard,Text Overflow,Medium,P1,Desktop,Safari,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Text Overflow,47,712,7,Qa,Link;UX,True,1
Financetracker,Navbar,Accessibility,Medium,P2,Mobile,Safari,Android,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,52,244,2,Developer,UX,True,0
Noteapp,Sidebar,Crash,High,P1,Tablet,Firefox,Android,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Crash,35,929,2,Qa,Color;UX;Layout,True,3
Taskmanager,Checkout,Broken Link,High,P1,Mobile,Edge,Macos,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Broken Link,51,657,3,Qa,Performance;Crash;Link,False,1
Socialbuzz,Editor,Animation,High,P2,Mobile,Chrome,Ios,False,Perform action related to Editor,Editor works correctly,Editor has issue: Animation Bug,19,1000,1,User,Accessibility;Crash,True,3
Financetracker,Navbar,Responsiveness,Medium,P1,Mobile,Firefox,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,7,469,4,Qa,Animation;Performance;Layout,False,5
Shopease,Sidebar,Performance,Low,P2,Tablet,Edge,Android,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Performance,6,834,3,Developer,Performance;Accessibility;Animation,True,3
Noteapp,Dashboard,Animation,Critical,P1,Mobile,Firefox,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Animation Bug,11,771,1,Developer,Layout;UX,True,3
Noteapp,Navbar,Performance,Medium,P1,Desktop,Chrome,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,60,571,5,User,Layout;UX,True,1
Shopease,Footer,Crash,Medium,P3,Mobile,Chrome,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,33,222,5,Qa,Color,False,0
Socialbuzz,Login Form,Animation,Critical,P2,Tablet,Safari,Android,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,6,69,10,Qa,UX,False,4
Taskmanager,Navbar,Accessibility,Medium,P3,Desktop,Chrome,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,24,201,9,Qa,Performance,True,4
Financetracker,Toolbar,Crash,Medium,P2,Tablet,Chrome,Macos,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Crash,32,280,7,User,Color,True,0
Shopease,Navbar,Crash,Medium,P3,Mobile,Chrome,Macos,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Crash,21,832,9,Qa,UX,True,2
Shopease,Footer,Color Mismatch,High,P3,Mobile,Chrome,Ios,False,Perform action related to Footer,Footer works correctly,Footer has issue: Color Mismatch,20,100,2,Developer,Animation;Link,True,5
Taskmanager,Login Form,Animation,Medium,P2,Mobile,Chrome,Windows,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,13,223,9,Developer,Animation;Mobile,True,4
Taskmanager,Toolbar,Color Mismatch,High,P1,Tablet,Safari,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,18,837,9,Qa,Layout,False,2
Taskmanager,Footer,Responsiveness,High,P3,Mobile,Chrome,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Responsiveness,17,114,3,Developer,Performance,True,5
Shopease,Footer,Crash,Low,P1,Tablet,Firefox,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,5,224,6,User,Layout;Color;Crash,False,4
Shopease,Sidebar,Performance,High,P3,Mobile,Edge,Android,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Performance,31,235,2,Developer,Color,False,5
Taskmanager,Navbar,Layout,High,P3,Desktop,Edge,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Layout,14,848,8,User,Animation,True,2
Socialbuzz,Checkout,Crash,Critical,P2,Desktop,Firefox,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Crash,44,90,9,Developer,Layout,False,0
Shopease,Editor,Text Overflow,Low,P3,Tablet,Edge,Macos,True,Perform action related to Editor,Editor works correctly,Editor has issue: Text Overflow,11,823,7,Qa,Crash,True,2
Socialbuzz,Dashboard,Text Overflow,High,P2,Desktop,Chrome,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Text Overflow,24,442,2,User,Mobile,True,5
Noteapp,Sidebar,Color Mismatch,Low,P1,Tablet,Edge,Macos,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,24,125,6,User,Accessibility;Animation;Crash,False,4
Shopease,Footer,Crash,Low,P2,Desktop,Edge,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,36,610,3,Qa,Crash;Accessibility;Performance,True,3
Taskmanager,Checkout,Broken Link,Medium,P2,Desktop,Firefox,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Broken Link,14,674,5,Developer,Animation;Performance;Crash,True,2
Noteapp,Toolbar,Color Mismatch,High,P2,Tablet,Chrome,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,15,301,8,Developer,UX;Link;Accessibility,True,4
Taskmanager,Sidebar,Broken Link,Medium,P3,Mobile,Edge,Ios,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Broken Link,38,700,4,Qa,Color;Layout,True,1
Socialbuzz,Navbar,Broken Link,Low,P1,Tablet,Edge,Windows,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Broken Link,60,931,2,Developer,Performance;Crash;Accessibility,True,1
Taskmanager,Checkout,Layout,Low,P2,Tablet,Chrome,Macos,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Layout,7,63,3,Qa,Color,False,5
Financetracker,Dashboard,Text Overflow,High,P3,Mobile,Safari,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Text Overflow,44,528,1,User,Link,True,0
Socialbuzz,Sidebar,Color Mismatch,High,P3,Mobile,Safari,Android,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,57,971,8,Qa,UX;Crash;Color,False,1
Socialbuzz,Navbar,Responsiveness,Medium,P1,Desktop,Firefox,Android,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,37,577,8,Qa,Mobile,False,1
Taskmanager,Editor,Responsiveness,Low,P3,Mobile,Edge,Windows,True,Perform action related to Editor,Editor works correctly,Editor has issue: Responsiveness,26,87,10,Qa,Performance,True,4
Shopease,Checkout,Animation,Critical,P1,Mobile,Chrome,Android,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Animation Bug,47,187,1,Qa,Performance;Color,True,0
Financetracker,Login Form,Animation,Low,P3,Mobile,Edge,Ios,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,14,62,10,Qa,Performance,False,4
Taskmanager,Toolbar,Text Overflow,Medium,P3,Desktop,Safari,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,12,899,9,User,UX;Performance,True,2
Taskmanager,Checkout,Broken Link,High,P2,Desktop,Firefox,Windows,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Broken Link,11,659,6,Developer,Link;Animation,True,4
Socialbuzz,Dashboard,Responsiveness,High,P2,Tablet,Firefox,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Responsiveness,30,774,2,Qa,Crash;Color;Accessibility,False,3
Taskmanager,Search,Layout,High,P3,Tablet,Firefox,Android,True,Perform action related to Search,Search works correctly,Search has issue: Layout,16,196,10,Qa,Mobile,False,4
Financetracker,Sidebar,Layout,Low,P1,Mobile,Edge,Macos,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Layout,35,629,9,User,Color,True,1
Taskmanager,Login Form,Animation,Low,P1,Mobile,Firefox,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,48,482,8,User,Color,False,0
Socialbuzz,Search,Responsiveness,Medium,P3,Desktop,Edge,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Responsiveness,36,470,9,Qa,UX;Accessibility;Mobile,True,4
Noteapp,Editor,Crash,High,P3,Mobile,Firefox,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Crash,52,947,7,Qa,Crash;Performance,False,1
Shopease,Navbar,Responsiveness,Medium,P3,Mobile,Chrome,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,59,909,1,Qa,Animation,False,1
Financetracker,Login Form,Broken Link,High,P1,Desktop,Edge,Android,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Broken Link,25,286,8,Developer,Color,True,4
Financetracker,Search,Text Overflow,High,P3,Tablet,Chrome,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,25,810,9,Developer,Layout;Crash,False,2
Shopease,Toolbar,Responsiveness,Low,P3,Tablet,Firefox,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Responsiveness,22,535,9,Qa,Color;Layout,False,4
Noteapp,Footer,Crash,Low,P3,Desktop,Safari,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,34,202,5,Developer,Animation;Link;Crash,True,0
Socialbuzz,Editor,Performance,High,P1,Desktop,Safari,Ios,False,Perform action related to Editor,Editor works correctly,Editor has issue: Performance,10,79,1,Developer,Animation,True,5
Taskmanager,Sidebar,Color Mismatch,Low,P1,Tablet,Safari,Ios,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Color Mismatch,28,402,7,Qa,Crash,True,4
Financetracker,Footer,Responsiveness,Low,P3,Tablet,Safari,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Responsiveness,17,571,2,User,Link,True,3
Shopease,Checkout,Performance,Medium,P1,Mobile,Chrome,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Performance,7,995,4,Developer,Animation;Accessibility;Color,True,3
Taskmanager,Toolbar,Text Overflow,Critical,P1,Mobile,Chrome,Ios,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,16,852,5,User,Mobile,False,2
Shopease,Checkout,Layout,Low,P3,Mobile,Safari,Windows,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Layout,41,430,6,Qa,Crash,False,0
Socialbuzz,Dashboard,Crash,High,P2,Tablet,Chrome,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Crash,7,79,7,Qa,Accessibility;Crash,False,4
Noteapp,Footer,Crash,Medium,P1,Desktop,Edge,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,34,360,5,User,Crash;Color,False,5
Socialbuzz,Dashboard,Accessibility,High,P3,Desktop,Firefox,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,24,233,1,Developer,Performance,False,5
Noteapp,Login Form,Text Overflow,Low,P1,Mobile,Edge,Windows,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Text Overflow,51,261,1,User,Accessibility;Link;Mobile,True,0
Socialbuzz,Search,Broken Link,Medium,P1,Desktop,Safari,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Broken Link,12,885,5,User,Accessibility,True,2
Noteapp,Footer,Animation,Medium,P2,Mobile,Chrome,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,23,993,4,Developer,Performance;Accessibility,True,3
Shopease,Editor,Animation,Critical,P2,Mobile,Chrome,Android,True,Perform action related to Editor,Editor works correctly,Editor has issue: Animation Bug,43,924,3,Developer,Layout,False,1
Socialbuzz,Toolbar,Layout,Low,P3,Tablet,Firefox,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Layout,33,169,6,Developer,Mobile,False,0
Socialbuzz,Navbar,Layout,High,P2,Tablet,Edge,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Layout,15,478,9,Qa,Color;Accessibility;Layout,False,4
Shopease,Search,Performance,Medium,P3,Mobile,Safari,Android,True,Perform action related to Search,Search works correctly,Search has issue: Performance,11,563,7,Developer,Crash;Animation;UX,True,4
Socialbuzz,Toolbar,Text Overflow,Medium,P1,Tablet,Edge,Macos,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,47,304,3,User,Layout;Color;Accessibility,False,0
Financetracker,Login Form,Crash,High,P1,Mobile,Chrome,Ios,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Crash,59,184,5,Developer,Link;Accessibility,True,0
Shopease,Dashboard,Text Overflow,Critical,P2,Tablet,Chrome,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Text Overflow,59,199,2,User,Crash;Color,False,0
Financetracker,Footer,Layout,Medium,P3,Tablet,Chrome,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Layout,55,595,5,Developer,Accessibility;UX,False,1
Socialbuzz,Toolbar,Accessibility,Low,P3,Desktop,Chrome,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Accessibility,42,295,6,User,Animation;Link;Accessibility,False,0
Shopease,Checkout,Performance,High,P2,Tablet,Safari,Macos,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Performance,41,203,4,Developer,Mobile;Accessibility;Performance,False,0
Financetracker,Checkout,Crash,Medium,P1,Tablet,Chrome,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Crash,31,846,4,Qa,Layout;Mobile;Animation,False,3
Shopease,Footer,Animation,High,P2,Tablet,Safari,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,33,934,1,Qa,Link,False,3
Noteapp,Editor,Performance,Medium,P3,Desktop,Edge,Windows,True,Perform action related to Editor,Editor works correctly,Editor has issue: Performance,7,636,8,User,UX;Crash,False,4
Noteapp,Footer,Layout,Medium,P1,Mobile,Firefox,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Layout,5,823,8,Developer,Mobile,False,2
Noteapp,Sidebar,Broken Link,Critical,P1,Tablet,Firefox,Android,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Broken Link,55,502,1,Developer,Animation;Accessibility,True,0
Shopease,Editor,Responsiveness,Critical,P3,Desktop,Firefox,Ios,True,Perform action related to Editor,Editor works correctly,Editor has issue: Responsiveness,53,513,3,Qa,Color;Link,False,0
Noteapp,Navbar,Responsiveness,High,P1,Tablet,Chrome,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,53,338,10,User,Performance,True,0
Taskmanager,Footer,Layout,Critical,P1,Mobile,Edge,Windows,True,Perform action related to Footer,Footer works correctly,Footer has issue: Layout,50,84,7,Qa,Mobile;Color;UX,False,0
Taskmanager,Navbar,Layout,Medium,P1,Desktop,Firefox,Macos,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Layout,31,828,1,User,Mobile;Link;Accessibility,True,3
Taskmanager,Sidebar,Text Overflow,Medium,P3,Desktop,Edge,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Text Overflow,26,222,1,Qa,Color;Animation,True,5
Taskmanager,Editor,Color Mismatch,Critical,P3,Desktop,Firefox,Android,True,Perform action related to Editor,Editor works correctly,Editor has issue: Color Mismatch,15,395,1,Developer,Crash;Link,False,5
Financetracker,Login Form,Responsiveness,Medium,P1,Tablet,Firefox,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Responsiveness,49,104,4,Developer,Color;Mobile;Performance,True,0
Noteapp,Checkout,Performance,Medium,P3,Tablet,Edge,Ios,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Performance,32,819,1,Qa,Crash;Animation;Performance,True,3
Financetracker,Toolbar,Color Mismatch,High,P1,Mobile,Chrome,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,10,209,9,User,Color;UX;Layout,False,4
Financetracker,Dashboard,Responsiveness,Medium,P1,Mobile,Safari,Ios,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Responsiveness,30,867,5,Qa,Layout;Link,True,2
Taskmanager,Search,Broken Link,Medium,P1,Mobile,Firefox,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Broken Link,25,389,5,Developer,Animation,False,5
Shopease,Dashboard,Accessibility,Low,P3,Desktop,Safari,Ios,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,25,211,3,User,Link,False,5
Socialbuzz,Footer,Animation,Medium,P1,Tablet,Edge,Macos,False,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,47,784,10,Developer,UX;Performance;Layout,True,1
Noteapp,Footer,Responsiveness,High,P3,Tablet,Firefox,Macos,False,Perform action related to Footer,Footer works correctly,Footer has issue: Responsiveness,58,136,5,Qa,Accessibility;Animation;Mobile,True,0
Taskmanager,Dashboard,Responsiveness,Low,P3,Tablet,Safari,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Responsiveness,13,789,2,Developer,Crash;Performance,True,3
Shopease,Footer,Broken Link,Medium,P1,Mobile,Chrome,Windows,True,Perform action related to Footer,Footer works correctly,Footer has issue: Broken Link,42,621,1,Qa,Animation;Link;Accessibility,False,0
Taskmanager,Navbar,Responsiveness,High,P3,Mobile,Chrome,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,35,566,6,Developer,Layout,True,2
Socialbuzz,Toolbar,Broken Link,High,P3,Mobile,Safari,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Broken Link,17,91,8,Qa,Link,False,4
Noteapp,Toolbar,Text Overflow,Low,P2,Desktop,Edge,Android,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,46,561,6,Developer,Color,False,0
Taskmanager,Search,Layout,Low,P1,Desktop,Firefox,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Layout,16,174,2,User,Link;Layout;Accessibility,False,5
Shopease,Footer,Accessibility,High,P3,Mobile,Edge,Ios,False,Perform action related to Footer,Footer works correctly,Footer has issue: Accessibility,11,768,2,User,Accessibility,True,3
Financetracker,Dashboard,Color Mismatch,Medium,P3,Tablet,Chrome,Ios,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Color Mismatch,25,771,1,Qa,Accessibility;Animation,True,3
Noteapp,Sidebar,Responsiveness,Critical,P2,Desktop,Chrome,Macos,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Responsiveness,60,799,2,Developer,UX;Color;Accessibility,True,1
Financetracker,Editor,Responsiveness,Medium,P3,Desktop,Edge,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Responsiveness,46,824,9,User,Animation;Accessibility,True,1
Socialbuzz,Dashboard,Broken Link,High,P3,Desktop,Safari,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,23,423,7,Qa,Accessibility;Performance,True,4
Shopease,Footer,Crash,Low,P3,Tablet,Edge,Android,False,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,25,629,1,User,Mobile;Color,False,3
Financetracker,Checkout,Performance,Medium,P2,Desktop,Edge,Android,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Performance,56,566,9,Developer,Crash;Layout,True,0
Socialbuzz,Dashboard,Performance,High,P2,Tablet,Firefox,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Performance,7,264,8,Developer,Layout,False,4
Noteapp,Search,Layout,Medium,P2,Mobile,Firefox,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Layout,24,85,4,Qa,Crash;Accessibility;UX,True,4
Shopease,Search,Color Mismatch,Medium,P2,Desktop,Chrome,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Color Mismatch,57,664,9,Qa,Mobile;Link,True,1
Shopease,Sidebar,Responsiveness,High,P3,Mobile,Chrome,Windows,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Responsiveness,11,176,1,User,Color;Layout;Mobile,True,5
Taskmanager,Checkout,Responsiveness,Medium,P1,Tablet,Edge,Windows,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Responsiveness,33,737,10,Qa,Layout,False,2
Shopease,Footer,Accessibility,Medium,P3,Tablet,Safari,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Accessibility,16,303,5,Qa,Crash;Animation;Layout,False,5
Taskmanager,Checkout,Responsiveness,High,P1,Desktop,Safari,Macos,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Responsiveness,20,491,9,Developer,Animation;Link,False,4
Socialbuzz,Sidebar,Text Overflow,Medium,P1,Desktop,Edge,Android,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Text Overflow,26,737,9,Qa,Crash;Mobile,True,2
Shopease,Navbar,Color Mismatch,High,P2,Tablet,Safari,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Color Mismatch,29,568,7,Developer,Mobile,True,4
Taskmanager,Editor,Broken Link,Medium,P2,Desktop,Edge,Windows,False,Perform action related to Editor,Editor works correctly,Editor has issue: Broken Link,41,583,10,Qa,UX,False,1
Socialbuzz,Sidebar,Broken Link,Critical,P1,Tablet,Safari,Ios,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Broken Link,28,876,6,Developer,Link,False,2
Financetracker,Toolbar,Text Overflow,High,P1,Desktop,Edge,Ios,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,57,249,8,User,Mobile;Animation;Layout,False,0
Shopease,Navbar,Performance,Critical,P1,Mobile,Edge,Ios,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,35,470,2,User,Accessibility;Color;Animation,True,3
Noteapp,Search,Layout,High,P1,Tablet,Firefox,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Layout,37,897,3,User,Accessibility;Color;UX,True,3
Taskmanager,Checkout,Animation,Low,P3,Tablet,Edge,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Animation Bug,49,544,6,Developer,Crash;UX,False,1
Socialbuzz,Navbar,Text Overflow,Low,P3,Tablet,Chrome,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Text Overflow,14,647,8,Developer,Performance,True,4
Financetracker,Toolbar,Text Overflow,Medium,P2,Mobile,Chrome,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,16,506,7,Qa,UX,True,4
Taskmanager,Navbar,Performance,Low,P1,Mobile,Chrome,Ios,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,9,145,8,User,UX,True,4
Taskmanager,Dashboard,Responsiveness,Low,P1,Mobile,Firefox,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Responsiveness,17,799,3,Developer,UX;Mobile;Link,False,3
Noteapp,Toolbar,Color Mismatch,Low,P2,Mobile,Chrome,Ios,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,10,631,6,Qa,Crash;Animation;UX,True,4
Financetracker,Dashboard,Animation,Critical,P1,Tablet,Chrome,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Animation Bug,5,837,2,User,Layout,True,3
Taskmanager,Footer,Broken Link,Medium,P2,Mobile,Safari,Android,False,Perform action related to Footer,Footer works correctly,Footer has issue: Broken Link,17,262,2,Qa,Animation;Performance;Mobile,False,5
Financetracker,Dashboard,Text Overflow,Low,P2,Desktop,Chrome,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Text Overflow,47,537,1,Qa,Color;Mobile,True,0
Financetracker,Search,Accessibility,Medium,P2,Mobile,Firefox,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Accessibility,32,535,1,Developer,Crash;Animation,True,3
Financetracker,Navbar,Text Overflow,Low,P2,Mobile,Chrome,Android,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Text Overflow,11,960,5,Developer,Layout;UX;Performance,True,3
Socialbuzz,Dashboard,Color Mismatch,Medium,P1,Desktop,Chrome,Android,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Color Mismatch,33,920,4,User,Layout;Performance;UX,False,3
Shopease,Search,Text Overflow,High,P1,Tablet,Firefox,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,20,487,6,Developer,Performance;Link;Mobile,False,5
Socialbuzz,Dashboard,Animation,Medium,P3,Desktop,Firefox,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Animation Bug,44,831,9,User,Accessibility,True,1
Financetracker,Toolbar,Responsiveness,Critical,P1,Mobile,Chrome,Macos,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Responsiveness,7,125,8,Developer,Performance;Crash,True,4
